created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 25 11:56:53 +0000 2023;1706276583940714720;"Hari ini dapat kesempatan lagi pulang ke Jakarta naik Whoosh-nya @KeretaCepatID bareng rombongan yang menang war tiket dari Bandung  Dari Tegalluar berangkat tepat 14.00 tepat 14.42 udah sampai Halim 🤞  Selalu seru melihat kereta ini “whoosh” membalap semua kendaraan di MBZ https://t.co/t9lXG92Y3B";0;8;13;104;in;169445636;1706276583940714720;adriansyahyasin;https://twitter.com/adriansyahyasin/status/1706276583940714720
Mon Sep 25 11:46:14 +0000 2023;1706273904627761287;"@KeretaCepatID Karena saya jeli, bisa kasih saya tiket gratis gak, min? 😆  Oiya, jadi alasannya gaada E kenapa, min?";0;0;0;0;in;713591680792813569;1706180147672707371;ridwan_luhur;https://twitter.com/ridwan_luhur/status/1706273904627761287
Mon Sep 25 11:40:33 +0000 2023;1706272472709148933;"Pengen komentarin perihal ujicoba @KeretaCepatID yang sulit diakses padahal bakal jadi pelanggan rutin.  Tapi ada berita larangan TikTok Shop yang jauh lebih seru disimak :D";1;0;0;1;in;166324750;1706272472709148933;Ser_Seguro;https://twitter.com/Ser_Seguro/status/1706272472709148933
Mon Sep 25 11:38:01 +0000 2023;1706271836898726386;"ingin mencoba Kereta Cepat Jakarta-Bandung. Namun, memang ada beberapa kendala teknis yang membuat kuota uji coba terbatas. Kami berharap masyarakat dapat memahami hal ini dan tetap mendukung pengembangan transportasi modern di Indonesia. #Whoosh #KCIC";0;0;0;0;in;1681216522805735424;1706271836898726386;belladinda43131;https://twitter.com/belladinda43131/status/1706271836898726386
Mon Sep 25 11:34:30 +0000 2023;1706270950122230068;"@KeretaCepatID Tegalluar.....";0;0;0;0;in;1499074125909790725;1706180147672707371;Rachmat19416668;https://twitter.com/Rachmat19416668/status/1706270950122230068
Mon Sep 25 11:24:00 +0000 2023;1706268307991490609;"@KeretaCepatID #KACepatUntukIndonesia Mancing sepat pakai kedongdong...naik kereta cepat...mau banget dong...";0;0;0;0;in;805685431018790913;1704452668847198275;aris36698857;https://twitter.com/aris36698857/status/1706268307991490609
Mon Sep 25 11:23:00 +0000 2023;1706268058174857357;"@anakodok2009 @KeretaCepatID sementara ini sih ada Shuttle Damri ke Pool Damri Soekarno Hatta, kak";0;0;0;0;in;947428848462831621;1706180147672707371;myusrim_;https://twitter.com/myusrim_/status/1706268058174857357
Mon Sep 25 11:22:29 +0000 2023;1706267926826029201;"@fauzzan_adrian @KeretaCepatID Gratissss ??? Masuk web 2 jam, dah dpt slot begitu submit, kuota tdk mencukupi,, 3X lho.... helauuuuuu....   Ngk usah lah pake gratis2 segala, bilang aja dah bookingan..";0;0;0;0;in;1183152720342962176;1706222423966925271;RomyLestari;https://twitter.com/RomyLestari/status/1706267926826029201
Mon Sep 25 11:06:32 +0000 2023;1706263912377889027;"Paling rugi besar itu KCIC sampai APBN dijadikan Jaminan 😠🇮🇩";0;0;0;1;in;1334397026545459203;1706263912377889027;YoezZar;https://twitter.com/YoezZar/status/1706263912377889027
Mon Sep 25 10:52:13 +0000 2023;1706260312461304050;"Hari ini pengiriman Krde YIA ke Bandung , dan Akan Menjadi KRDE FEEDER KERETA CEPAT.  @EmirMonti @KeretaCepatID @KAI121 @keretaapikita @mas_didiek @AnkerTwiter @sahabatKAI121 @jurnalrailfans @jalur5_ @semboyan35com @garut_railfans @instrail_id @kemenhub151 @asmaraism @GM_MarKA https://t.co/PPdBnVxdrh";1;0;3;13;in;1418845688100753408;1706260312461304050;AhmadkosasihCB;https://twitter.com/AhmadkosasihCB/status/1706260312461304050
Mon Sep 25 10:45:40 +0000 2023;1706258662430535987;"KCIC: Kuota gratis kereta cepat ke Bandung habis https://t.co/hML6GBv3eQ";0;0;1;0;in;1854261536;1706258662430535987;sabhatansabiz;https://twitter.com/sabhatansabiz/status/1706258662430535987
Mon Sep 25 10:25:59 +0000 2023;1706253710391902392;"@KeretaCepatID Mantap, thank you infonya minn🔥";0;0;0;0;ht;1063034053740257283;1702322998727135624;_akwlim;https://twitter.com/_akwlim/status/1706253710391902392
Mon Sep 25 10:15:08 +0000 2023;1706250976829837507;"@ErsatArema021 @pengarang_sajak @Budi6gmail32922 KCIC skemanya tetap B-to-B kan?  Konsorsium BUMN sebagai pemegang saham mayoritas (60%), klo biaya konstruksi naik, harus nanggung lebih dong. Klo gak setor modal tambahan, saham bisa terdilusi.  Skemanya tetap 75% dr hutang bank, 25% dr Equity para pemegang saham. https://t.co/seQXe0zKlg";0;0;1;1;in;1350282462367105025;1705973931843453139;vdandre3;https://twitter.com/vdandre3/status/1706250976829837507
Mon Sep 25 10:03:03 +0000 2023;1706247938736099640;"@ilminmittiqin @KeretaCepatID Kak mau tanya, skrg udah di buka kah buat stasiun halimnya? Waktu itu pas nyoba naik lrt soalnya ga dibuka pintunya pas di stasiun halim";0;0;0;0;in;1342777455715569665;1706180147672707371;imyourhopech__;https://twitter.com/imyourhopech__/status/1706247938736099640
Mon Sep 25 10:02:27 +0000 2023;1706247788399591922;"@KeretaCepatID Min ada jalur khusus pendaftaran buat pegawai sedipo yang mau ikut ujicoba gak ya ? Soalnya mau daftar uji coba ke abisan terus 😁";0;0;0;2;in;1937041423;1706180147672707371;syahrirochmat;https://twitter.com/syahrirochmat/status/1706247788399591922
Mon Sep 25 10:00:39 +0000 2023;1706247335372792228;"@myusrim_ @KeretaCepatID dr sta tegalluar naek public transport apa";0;1;0;0;in;1317750858256240640;1706180147672707371;anakodok2009;https://twitter.com/anakodok2009/status/1706247335372792228
Mon Sep 25 09:52:35 +0000 2023;1706245303727423514;"KCIC: Kuota gratis kereta cepat ke Bandung habis https://t.co/4IMmaRcHTh";0;0;0;0;in;1203876160469266433;1706245303727423514;antarabiz;https://twitter.com/antarabiz/status/1706245303727423514
Mon Sep 25 09:49:55 +0000 2023;1706244630894010709;"@KeretaCepatID halim &amp  alhamdulillah udah pernah coba di tgl 17 sept, definisi WHOOSH WKWKWKWK";0;1;0;0;in;714014841065713664;1706180147672707371;dylveins;https://twitter.com/dylveins/status/1706244630894010709
